,TimeStamp,Happiness Score,Country
0,2021-01-10 00:00:00+00:00,0.1988955488955489,Finland
1,2021-01-11 00:00:00+00:00,0.2491758241758241,Finland
2,2021-01-10 00:00:00+00:00,0.18708333333333327,Kenya
3,2021-01-12 00:00:00+00:00,-0.3224206349206349,Finland
4,2021-01-11 00:00:00+00:00,0.22083333333333333,Kenya
5,2021-01-13 00:00:00+00:00,0.16692661913250156,Finland
6,2021-01-12 00:00:00+00:00,0.4340340909090909,Kenya
7,2021-01-13 00:00:00+00:00,0.02272727272727274,Kenya
